cityId,stationId,countryCode,type,cityName,regionName,regionCode,lat,lon,population,elevation,timezone,culture_hIndex,culture_cIndex,culture_rIndex,culture_aIndex,culture_iIndex,culture_nIndex,formations_mIndex,formations_rIndex,beach_gIndex,beach_wIndex,beach_bIndex,beach_sIndex,beach_rIndex,beach_nIndex,beach_uIndex,beach_oIndex
6903,BGM00041992,BD,CITY,Cox’s Bāzār,Chittagong Division,B,21.439729999999997,92.00955,253788,3.0,Asia__Dhaka,4,7,76,2,0,24,0,0,0,0,0,0,0,0,0,0
133468,BGM00041923,BD,CITY,Dhaka,Dhaka District,13,23.81093,90.36542,10356500,,Asia__Dhaka,431,362,928,69,0,32,1,0,0,0,0,0,0,0,0,0
133494,BGM00041923,BD,CITY,Narayanganj,Dhaka District,13,23.75,90.58333,223622,,Asia__Dhaka,108,102,900,38,0,4,0,0,0,0,0,0,0,0,0,0
6790,BGM00041923,BD,CITY,Narsingdi,Dhaka District,13,23.92298,90.71768,281080,,Asia__Dhaka,4,4,162,1,0,0,0,0,0,0,0,0,0,0,0,0
6776,BGM00041923,BD,CITY,Nārāyanganj,Dhaka District,13,23.61352,90.50298000000001,223622,3.0,Asia__Dhaka,252,160,957,40,0,4,0,0,0,0,0,0,0,0,0,0
6095,BGM00041923,BD,CITY,Sonārgaon,Dhaka District,13,23.65,90.61667,130000,,Asia__Dhaka,42,32,430,0,0,0,0,0,0,0,0,0,0,0,0,0
6606,BGM00041923,BD,CITY,Tungi,Dhaka District,13,23.89154,90.40231999999999,337579,,Asia__Dhaka,215,263,912,40,0,21,0,0,0,0,0,0,0,0,0,0
133517,BGM00041936,BD,CITY,Jessore,Khulna District,27,23.08333,89.16667,243987,,Asia__Dhaka,7,12,106,0,0,0,0,0,0,0,0,0,0,0,0,0
133463,BGM00041907,BD,CITY,Kushtia,Khulna District,27,23.83333,88.91667,135724,,Asia__Dhaka,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0
133501,BGM00041907,BD,CITY,Natore,Rajshahi District,54,24.35,89.08333,369138,,Asia__Dhaka,11,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0
133500,BGM00041907,BD,CITY,Pabna,Rajshahi District,54,24.00633,89.33533,186781,,Asia__Dhaka,6,2,64,0,0,0,0,0,0,0,0,0,0,0,0,0
6282,BGM00041907,BD,CITY,Puthia,Rajshahi District,54,24.365370000000002,88.83431,159406,,Asia__Dhaka,9,0,90,0,0,3,0,0,0,0,0,0,0,0,0,0
6836,BGM00041907,BD,CITY,Pābna,Rajshahi District,54,24.006439999999998,89.2372,186781,16.0,Asia__Dhaka,16,14,83,0,0,0,0,0,0,0,0,0,0,0,0,0
133505,BGM00041859,BD,CITY,Rangpur,Rangpur District,55,25.73333,89.25,343122,,Asia__Dhaka,10,16,163,4,0,0,0,0,0,0,0,0,0,0,0,0
6190,BGM00041859,BD,CITY,Saidpur,Rajshahi District,54,25.77769,88.89169,199422,,Asia__Dhaka,10,2,41,0,0,9,0,0,0,0,0,0,0,0,0,0
133472,BGM00041891,BD,CITY,Sylhet,Sylhet District,60,24.91667,91.76666999999999,479837,,Asia__Dhaka,11,18,184,4,0,3,0,0,0,0,0,0,0,0,0,0
56943,BGM00041936,IN,CITY,Bangaon,West Bengal,WB,23.04553,88.83084000000001,111693,7.0,Asia__Kolkata,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0
57561,IN019120700,IN,CITY,Abohar,Punjab,PB,30.14453,74.19552,130603,180.0,Asia__Kolkata,2,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
55847,IN019120700,IN,CITY,Gangānagar,Rajasthan,RJ,29.920090000000002,73.87496,231838,178.0,Asia__Kolkata,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57248,IN012030700,IN,CITY,Achalpur,Maharashtra,MH,21.25665,77.51006,111278,369.0,Asia__Kolkata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57353,IN012030700,IN,CITY,Amrāvati,Maharashtra,MH,20.933329999999998,77.75,603837,343.0,Asia__Kolkata,19,86,607,0,0,0,0,0,0,0,0,0,0,0,0,0
147735,IN019010300,IN,CITY,Ajmer,Rajasthan,RJ,26.25,74.66667,517911,,Asia__Kolkata,2,8,45,0,0,0,0,0,0,0,0,0,0,0,0,0
57667,IN019010300,IN,CITY,Beāwar,Rajasthan,RJ,26.10119,74.32028000000001,130777,439.0,Asia__Kolkata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55114,IN019010300,IN,CITY,Kishangarh,Rajasthan,RJ,26.590059999999998,74.85396999999999,131749,433.0,Asia__Kolkata,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57500,IN020040900,IN,CITY,Alandur,Tamil Nadu,TN,13.0025,80.20611,153775,12.0,Asia__Kolkata,174,359,944,25,5,35,10,0,0,0,0,0,0,0,0,0
57200,IN020040900,IN,CITY,Ambattūr,Tamil Nadu,TN,13.098180000000001,80.16152,341049,17.0,Asia__Kolkata,168,333,931,25,5,23,6,0,0,0,0,0,0,0,0,0
54935,IN020040900,IN,CITY,Chennai,Tamil Nadu,TN,13.08784,80.27847,10265000,6.0,Asia__Kolkata,188,391,932,29,5,51,13,0,0,0,0,0,0,0,0,15
147784,IN020040900,IN,CITY,Kancheepuram,Tamil Nadu,TN,12.67,79.99,164384,,Asia__Kolkata,0,0,52,0,0,6,3,0,0,0,0,0,0,0,0,0
55307,IN020040900,IN,CITY,Pallāvaram,Tamil Nadu,TN,12.96796,80.15025,157145,16.0,Asia__Kolkata,155,345,943,25,1,38,11,0,0,0,0,0,0,0,0,0
54000,IN020040900,IN,CITY,Tambaram,Tamil Nadu,TN,12.9246,80.12706999999999,174787,32.0,Asia__Kolkata,78,202,944,6,0,37,11,0,0,0,0,0,0,0,0,0
54708,IN020040900,IN,CITY,Tiruvottiyūr,Tamil Nadu,TN,13.15823,80.30181,248059,0.0,Asia__Kolkata,133,295,836,25,5,14,0,0,0,0,0,0,0,0,0,0
57187,IN020040900,IN,CITY,Āvadi,Tamil Nadu,TN,13.1147,80.10981,250044,17.0,Asia__Kolkata,115,279,912,20,1,13,6,0,0,0,0,0,0,0,0,0
147737,IN006012800,IN,CITY,Ambāla,Haryana,HR,30.328540000000004,76.9422,146787,,Asia__Kolkata,2,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0
147551,IN006012800,IN,CITY,Kurukshetra,Haryana,HR,30.0,76.75,964655,,Asia__Kolkata,9,16,24,60,0,0,0,0,0,0,0,0,0,0,0,0
54593,IN006012800,IN,CITY,Thānesar,Haryana,HR,29.973229999999997,76.83214,138279,232.0,Asia__Kolkata,9,16,17,54,0,0,0,0,0,0,0,0,0,0,0,0
147726,INM00042071,IN,CITY,Amritsar,Punjab,PB,31.67,74.84,1132383,,Asia__Kolkata,74,25,263,6,0,0,0,0,0,0,0,0,0,0,0,0
57522,INM00042071,IN,CITY,Batāla,Punjab,PB,31.809209999999997,75.20294,145468,249.0,Asia__Kolkata,12,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
147731,IN001020700,IN,CITY,Anantapur,Andhra Pradesh,AP,14.55,77.41667,267161,,Asia__Kolkata,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
56545,IN001020700,IN,CITY,Dharmavaram,Andhra Pradesh,AP,14.41435,77.72035,121874,345.0,Asia__Kolkata,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
147901,IN012041000,IN,CITY,Aurangabad,Maharashtra,MH,19.88467,75.33986,1371330,,Asia__Kolkata,50,29,172,15,0,15,5,0,0,0,0,0,0,0,0,0
147715,IN023060800,IN,CITY,Bahraich,Uttar Pradesh,UP,27.800209999999996,81.51855,182218,,Asia__Kolkata,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
57373,IN023060800,IN,CITY,Bahraigh,Uttar Pradesh,UP,27.57429,81.59474,182218,126.0,Asia__Kolkata,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
56887,IN022023000,IN,CITY,Bahādurgarh,Haryana,HR,28.692870000000003,76.93555,153613,262.0,Asia__Kolkata,44,17,133,0,0,0,0,0,0,0,0,0,0,0,0,0
147609,IN022023000,IN,CITY,Gurgaon,Haryana,HR,28.438909999999996,77.00591999999999,876824,,Asia__Kolkata,444,197,495,149,6,10,4,0,0,0,0,0,0,0,0,0
991384,IN022023000,IN,CITY,Najafgarh,Delhi,DL,28.60922,76.97981999999999,1365000,,Asia__Kolkata,1058,478,1008,312,12,26,6,0,0,0,0,0,0,0,0,0
55673,IN022023000,IN,CITY,Nāngloi Jāt,Delhi,DL,28.679570000000002,77.06799000000001,205596,210.0,Asia__Kolkata,416,204,473,85,0,0,2,0,0,0,0,0,0,0,0,0
991525,IN022023000,IN,CITY,Rohini,Delhi,DL,28.74322,77.06778,860000,,Asia__Kolkata,821,306,762,191,0,3,2,0,0,0,0,0,0,0,0,0
147711,IN023101700,IN,CITY,Bareilly,Uttar Pradesh,UP,28.41667,79.38333,1000000,,Asia__Kolkata,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
147670,IN023101700,IN,CITY,Budaun,Uttar Pradesh,UP,28.116670000000003,78.98333000000001,161555,,Asia__Kolkata,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
55481,IN023101700,IN,CITY,Pīlibhīt,Uttar Pradesh,UP,28.631240000000002,79.80436,131008,172.0,Asia__Kolkata,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0
57700,IN009010100,IN,CITY,Bengaluru,Karnataka,KA,12.97194,77.59369000000001,10535000,920.0,Asia__Kolkata,256,580,933,34,0,26,26,0,0,0,0,0,0,0,0,0
54416,IN009010100,IN,CITY,Yelahanka,Karnataka,KA,13.10073,77.59631999999999,116447,915.0,Asia__Kolkata,203,433,924,29,0,6,1,0,0,0,0,0,0,0,0,0
57276,IN005050100,IN,CITY,Bhavnagar,Gujarat,GJ,21.76287,72.15331,554978,24.0,Asia__Kolkata,13,2,22,10,0,4,0,0,0,0,0,0,0,0,0,0
147694,IN005050100,IN,CITY,Bhāvnagar,Gujarat,GJ,21.66667,71.83333,554978,,Asia__Kolkata,19,2,106,6,0,7,5,0,0,0,0,0,0,0,0,0
56729,IN007101600,IN,CITY,Bilaspur,Himachal Pradesh,HP,31.330270000000002,76.75663,381956,,Asia__Kolkata,2,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
147695,IN007101600,IN,CITY,Bilāspur,Himachal Pradesh,HP,31.33333,76.75,381956,,Asia__Kolkata,2,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
147422,IN007101600,IN,CITY,Shimla,Himachal Pradesh,HP,31.16667,77.58333,269578,,Asia__Kolkata,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0
55990,IN017060500,IN,CITY,Brahmapur,Odisha,OR,19.311510000000002,84.7929,324726,26.0,Asia__Kolkata,8,16,42,0,0,3,0,0,0,0,0,0,0,0,0,0
56084,IN019070100,IN,CITY,Bīkaner,Rajasthan,RJ,28.01762,73.31495,576015,242.0,Asia__Kolkata,29,19,39,0,0,6,1,0,0,0,0,0,0,0,0,0
147683,IN019070100,IN,CITY,Bīkāner,Rajasthan,RJ,28.16667,73.16667,576015,,Asia__Kolkata,27,19,33,0,0,6,1,0,0,0,0,0,0,0,0,0
55799,IN019191200,IN,CITY,Būndi,Rajasthan,RJ,25.43855,75.63735,103286,268.0,Asia__Kolkata,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
147552,IN019191200,IN,CITY,Kota,Rajasthan,RJ,25.17512,75.84411999999999,1001694,,Asia__Kolkata,21,10,26,6,0,3,0,0,0,0,0,0,0,0,0,0
56708,IN006011400,IN,CITY,Chandigarh,Chandigarh,CH,30.736290000000004,76.7884,1055450,,Asia__Kolkata,43,96,181,29,0,30,10,0,0,0,0,0,0,0,0,0
57402,IN006011400,IN,CITY,Mohali,Punjab,PB,30.67995,76.72211,146213,316.0,Asia__Kolkata,19,66,80,20,0,0,0,0,0,0,0,0,0,0,0,0
147879,IN006011400,IN,CITY,Panchkula,Haryana,HR,30.72883,76.94716,200000,,Asia__Kolkata,13,49,45,16,0,6,4,0,0,0,0,0,0,0,0,0
54671,IN006011400,IN,CITY,Ropar,Punjab,PB,30.96896,76.52695,684627,,Asia__Kolkata,8,9,53,2,0,6,0,0,0,0,0,0,0,0,0,0
147458,IN006011400,IN,CITY,Rupnagar,Punjab,PB,31.04,76.52,684627,,Asia__Kolkata,6,7,55,0,0,6,0,0,0,0,0,0,0,0,0,0
147961,IN012090600,IN,CITY,Chandrapur,Maharashtra,MH,20.117929999999998,79.44377,328351,,Asia__Kolkata,2,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0
56050,IN012090600,IN,CITY,Chānda,Maharashtra,MH,19.95076,79.29523,328351,188.0,Asia__Kolkata,31,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0
147659,IN009070100,IN,CITY,Chitradurga,Karnataka,KA,14.2,76.5,138587,,Asia__Kolkata,28,2,21,4,0,0,0,0,0,0,0,0,0,0,0,0
55949,IN019100500,IN,CITY,Chūru,Rajasthan,RJ,28.30415,74.96718,103533,292.0,Asia__Kolkata,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0
55947,IN019100500,IN,CITY,Jhunjhunūn,Rajasthan,RJ,28.125590000000003,75.39797,113193,323.0,Asia__Kolkata,4,0,0,4,0,3,1,0,0,0,0,0,0,0,0,0
147665,IN020031700,IN,CITY,Coimbatore,Tamil Nadu,TN,10.8,77.09,959823,,Asia__Kolkata,15,56,284,13,0,6,3,0,0,0,0,0,0,0,0,0
54081,IN020031700,IN,CITY,Tiruppur,Tamil Nadu,TN,11.11541,77.35455999999999,397521,294.0,Asia__Kolkata,1,19,28,0,0,0,0,0,0,0,0,0,0,0,0,0
147785,IN020020300,IN,CITY,Cuddalore,Tamil Nadu,TN,11.52,79.51,173676,,Asia__Kolkata,0,17,48,0,0,6,0,0,0,0,0,0,0,0,0,0
55413,IN020020300,IN,CITY,Puducherry,Puducherry,PY,11.933810000000001,79.82979,227411,3.0,Asia__Kolkata,95,88,346,1,0,96,0,0,0,0,0,0,0,0,0,9
147651,IN023310500,IN,CITY,Datia,Madhya Pradesh,MP,25.75,78.5,786754,,Asia__Kolkata,6,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0
147574,IN023310500,IN,CITY,Jhānsi,Uttar Pradesh,UP,25.5,78.5,507000,,Asia__Kolkata,40,13,57,24,0,3,3,0,0,0,0,0,0,0,0,0
56699,IN023160900,IN,CITY,Dehra Dūn,Uttarakhand,UT,30.32443,78.03392,522081,,Asia__Kolkata,18,35,172,7,0,32,7,0,0,0,0,0,0,0,0,0
147998,IN023160900,IN,CITY,Dehradun,Uttarakhand,UT,30.33,78.06,578420,,Asia__Kolkata,18,35,171,7,0,38,9,0,0,0,0,0,0,0,0,0
56562,IN023160900,IN,CITY,Haridwar,Uttarakhand,UT,29.947909999999997,78.16025,186079,314.0,Asia__Kolkata,4,0,21,0,0,3,0,0,0,0,0,0,0,0,0,0
56361,IN022021900,IN,CITY,Delhi,Delhi,DL,28.65195,77.23149000000001,26495000,200.0,Asia__Kolkata,1047,485,1008,311,12,26,6,0,0,0,0,0,0,0,0,0
57701,IN022021900,IN,CITY,Deoli,Delhi,DL,28.502540000000003,77.23116999999999,120000,,Asia__Kolkata,851,360,817,225,12,19,0,0,0,0,0,0,0,0,0,0
56339,IN022021900,IN,CITY,Faridabad,Haryana,HR,28.411240000000003,77.31316,1404653,198.0,Asia__Kolkata,1042,479,1005,335,12,29,6,0,0,0,0,0,0,0,0,0
56588,IN022021900,IN,CITY,Ghāziābād,Uttar Pradesh,UP,28.66535,77.43915,2381452,214.0,Asia__Kolkata,1026,465,1011,281,12,22,2,0,0,0,0,0,0,0,0,0
57117,IN022021900,IN,CITY,Greater Noida,Uttar Pradesh,UP,28.49615,77.53601,293908,200.0,Asia__Kolkata,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0
55962,IN022021900,IN,CITY,Karol Bāgh,Delhi,DL,28.651359999999997,77.19072,505241,231.0,Asia__Kolkata,1041,440,1004,281,12,18,2,0,0,0,0,0,0,0,0,0
54843,IN022021900,IN,CITY,Loni,Uttar Pradesh,UP,28.75143,77.29023000000001,164810,283.0,Asia__Kolkata,371,208,468,84,0,3,2,0,0,0,0,0,0,0,0,0
991401,IN022021900,IN,CITY,Narela,Delhi,DL,28.85267,77.09288000000001,800000,210.0,Asia__Kolkata,216,73,300,80,0,0,2,0,0,0,0,0,0,0,0,0
54854,IN022021900,IN,CITY,New Delhi,Delhi,DL,28.635759999999998,77.22445,26495000,216.0,Asia__Kolkata,1045,485,1007,311,12,26,6,0,0,0,0,0,0,0,0,0
56879,IN022021900,IN,CITY,Noida,Uttar Pradesh,UP,28.58,77.33,642381,200.0,Asia__Kolkata,995,413,1007,271,12,22,2,0,0,0,0,0,0,0,0,0
147653,IN023261300,IN,CITY,Deoria,Uttar Pradesh,UP,26.66667,83.75,129570,,Asia__Kolkata,13,6,23,5,0,0,0,0,0,0,0,0,0,0,0,0
147619,IN023261300,IN,CITY,Gorakhpur,Uttar Pradesh,UP,26.91667,83.25,674246,,Asia__Kolkata,0,0,24,9,0,0,0,0,0,0,0,0,0,0,0,0
56387,IN001111600,IN,CITY,Ellore,Andhra Pradesh,AP,16.71311,81.10436999999999,203780,22.0,Asia__Kolkata,0,1,17,12,0,6,0,0,0,0,0,0,0,0,0,0
56022,IN001111600,IN,CITY,Gudivāda,Andhra Pradesh,AP,16.435470000000002,80.99555,118167,5.0,Asia__Kolkata,0,5,28,0,0,0,0,0,0,0,0,0,0,0,0,0
56143,IN001111600,IN,CITY,Guntur,Andhra Pradesh,AP,16.29974,80.45729,647508,30.0,Asia__Kolkata,25,49,243,21,0,16,2,0,0,0,0,0,0,0,0,0
147547,IN001111600,IN,CITY,Krishna,Andhra Pradesh,AP,16.66667,81.0,192827,,Asia__Kolkata,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0
54214,IN001111600,IN,CITY,Vijayawada,Andhra Pradesh,AP,16.50745,80.6466,1048240,23.0,Asia__Kolkata,42,91,371,30,0,25,5,0,0,0,0,0,0,0,0,1
147836,IN018103100,IN,CITY,Fatehgarh Sahib,Punjab,PB,30.643790000000003,76.34787,600163,,Asia__Kolkata,23,26,88,9,0,0,0,0,0,0,0,0,0,0,0,0
147486,IN018103100,IN,CITY,Patiala,Punjab,PB,30.35,76.4,406192,,Asia__Kolkata,13,13,42,0,0,0,0,0,0,0,0,0,0,0,0,0
55465,IN018103100,IN,CITY,Patiāla,Punjab,PB,30.33625,76.3922,406192,350.0,Asia__Kolkata,13,13,38,0,0,0,0,0,0,0,0,0,0,0,0,0
147860,IN009090300,IN,CITY,Gadag,Karnataka,KA,15.49835,75.65187,162569,,Asia__Kolkata,6,16,32,0,0,0,0,0,0,0,0,0,0,0,0,0
57266,IN009090300,IN,CITY,Gadag-Betageri,Karnataka,KA,15.4167,75.6167,172813,662.0,Asia__Kolkata,6,16,33,0,0,0,0,0,0,0,0,0,0,0,0,0
57454,IN001200200,IN,CITY,Gajuwaka,Andhra Pradesh,AP,17.7,83.21667,258944,,Asia__Kolkata,30,113,131,0,0,38,12,0,0,0,0,0,0,0,0,0
54520,IN001200200,IN,CITY,Visakhapatnam,Andhra Pradesh,AP,17.68009,83.20161,2035922,45.0,Asia__Kolkata,48,121,165,20,0,75,23,0,0,0,0,0,0,0,0,8
147394,IN001200200,IN,CITY,Vishākhapatnam,Andhra Pradesh,AP,17.73333,83.26666999999999,2035922,,Asia__Kolkata,54,129,179,20,0,63,23,0,0,0,0,0,0,0,0,18
54425,IN001200200,IN,CITY,Vizianagaram,Andhra Pradesh,AP,18.11692,83.41148000000001,228720,66.0,Asia__Kolkata,12,10,34,6,0,0,0,0,0,0,0,0,0,0,0,0
147839,IN012051400,IN,CITY,Gondiya,Maharashtra,MH,21.05,80.25,124897,,Asia__Kolkata,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0
56230,IN012051400,IN,CITY,Gondiā,Maharashtra,MH,21.46026,80.19205,124897,300.0,Asia__Kolkata,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
55971,IN006031000,IN,CITY,Gorakhpur,Haryana,HR,29.44768,75.67206,1324570,,Asia__Kolkata,28,4,40,19,0,0,0,0,0,0,0,0,0,0,0,0
56377,IN006031000,IN,CITY,Hisar,Haryana,HR,29.153940000000002,75.72294000000001,296436,215.0,Asia__Kolkata,0,4,12,12,0,0,0,0,0,0,0,0,0,0,0,0
147604,IN006031000,IN,CITY,Hisār,Haryana,HR,29.16667,75.75,296436,,Asia__Kolkata,0,4,12,12,0,0,0,0,0,0,0,0,0,0,0,0
147617,IN009100200,IN,CITY,Gulbarga,Karnataka,KA,17.16667,77.08333,483615,,Asia__Kolkata,9,3,86,0,0,0,0,0,0,0,0,0,0,0,0,0
56238,IN023420800,IN,CITY,Haldwani,Uttarakhand,UT,29.222540000000002,79.5286,139497,424.0,Asia__Kolkata,3,0,17,0,0,18,8,0,0,0,0,0,0,0,0,0
147600,IN011160300,IN,CITY,Hoshangābād,Madhya Pradesh,MP,22.58827,77.98886999999999,109358,,Asia__Kolkata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56688,IN011160300,IN,CITY,Itārsi,Madhya Pradesh,MP,22.61477,77.76222,100574,305.0,Asia__Kolkata,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
56667,IN009012800,IN,CITY,Hosūr,Tamil Nadu,TN,12.736469999999999,77.83264,103724,879.0,Asia__Kolkata,1,12,45,0,0,4,0,0,0,0,0,0,0,0,0,0
56003,IN001080500,IN,CITY,Hyderabad,Telangana,TG,17.38405,78.45636,9305000,505.0,Asia__Kolkata,292,463,933,28,4,26,12,0,0,0,0,0,0,0,0,0
147592,IN001080500,IN,CITY,Hyderābād,Telangana,TG,17.40164,78.48976,9305000,,Asia__Kolkata,296,453,931,32,4,26,12,0,0,0,0,0,0,0,0,0
54947,IN001080500,IN,CITY,Kūkatpalli,Telangana,TG,17.48486,78.41376,341709,,Asia__Kolkata,268,409,922,28,4,15,6,0,0,0,0,0,0,0,0,0
56930,IN001080500,IN,CITY,Lal Bahadur Nagar,Telangana,TG,17.34769,78.55757,261987,,Asia__Kolkata,259,331,859,28,4,15,12,0,0,0,0,0,0,0,0,0
57555,IN001080500,IN,CITY,Malkajgiri,Telangana,TG,17.44781,78.52633,150000,1296.0,Asia__Kolkata,272,400,930,28,4,15,8,0,0,0,0,0,0,0,0,0
57277,IN001080500,IN,CITY,Quthbullapur,Telangana,TG,17.501070000000002,78.45818,225816,,Asia__Kolkata,275,409,926,28,4,11,4,0,0,0,0,0,0,0,0,0
54052,IN001080500,IN,CITY,Secunderabad,Telangana,TG,17.50427,78.54263,213698,543.0,Asia__Kolkata,250,372,874,28,4,15,2,0,0,0,0,0,0,0,0,0
56940,IN001080500,IN,CITY,Serilingampalle,Telangana,TG,17.493129999999997,78.30196,150525,,Asia__Kolkata,82,155,367,4,0,15,0,0,0,0,0,0,0,0,0,0
53870,IN001080500,IN,CITY,Uppal Kalan,Telangana,TG,17.40577,78.55911,118259,455.0,Asia__Kolkata,258,348,863,28,4,19,12,0,0,0,0,0,0,0,0,0
147602,IN011180800,IN,CITY,Jabalpur,Madhya Pradesh,MP,23.16,79.95,1267564,,Asia__Kolkata,0,4,21,0,0,17,1,0,0,0,0,0,0,0,0,0
147594,IN019131301,IN,CITY,Jaipur,Rajasthan,RJ,27.0,76.0,3073350,,Asia__Kolkata,88,60,109,21,0,18,6,0,0,0,0,0,0,0,0,0
147582,IN008040500,IN,CITY,Jammu,Jammu and Kashmir,JK,32.75,74.83333,465567,,Asia__Kolkata,20,30,74,2,0,0,0,0,0,0,0,0,0,0,0,0
147587,IN023550300,IN,CITY,Jaunpur,Uttar Pradesh,UP,25.75,82.75,169572,,Asia__Kolkata,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
55700,IN023550300,IN,CITY,Mirzāpur,Uttar Pradesh,UP,25.1449,82.56534,2496970,80.0,Asia__Kolkata,7,9,24,0,0,102,34,0,0,0,0,0,0,0,0,0
54763,IN023550300,IN,CITY,Varanasi,Uttar Pradesh,UP,25.316679999999998,83.01041,1198491,76.0,Asia__Kolkata,28,45,207,0,0,195,64,0,0,0,0,0,0,0,0,0
147410,IN023550300,IN,CITY,Vārānasi,Uttar Pradesh,UP,25.33333,83.0,1198491,,Asia__Kolkata,28,45,207,0,0,177,58,0,0,0,0,0,0,0,0,0
147810,IN004110600,IN,CITY,Katihar,Bihar,BR,25.5,87.6,3071029,,Asia__Kolkata,6,7,15,6,0,3,0,0,0,0,0,0,0,0,0,0
55372,IN018091100,IN,CITY,Khanna,Punjab,PB,30.705470000000002,76.22196,117137,254.0,Asia__Kolkata,18,10,53,9,0,0,0,0,0,0,0,0,0,0,0,0
147535,IN018091100,IN,CITY,Ludhiana,Punjab,PB,30.84,75.82,1545368,,Asia__Kolkata,76,76,558,34,0,0,0,0,0,0,0,0,0,0,0,0
54887,IN018091100,IN,CITY,Ludhiāna,Punjab,PB,30.91204,75.85379,1545368,262.0,Asia__Kolkata,63,78,494,33,0,0,0,0,0,0,0,0,0,0,0,0
55454,IN018091100,IN,CITY,Māler Kotla,Punjab,PB,30.5309,75.87949,113840,242.0,Asia__Kolkata,6,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0
55476,IN018091100,IN,CITY,Phagwāra,Punjab,PB,31.224520000000002,75.77387,100146,234.0,Asia__Kolkata,1,0,31,2,0,0,0,0,0,0,0,0,0,0,0,0
147555,IN010050700,IN,CITY,Kozhikode,Kerala,KL,11.5,76.0,439922,,Asia__Kolkata,7,11,109,0,0,33,16,0,0,0,0,0,0,0,0,0
55437,IN022043500,IN,CITY,Kumbakonam,Tamil Nadu,TN,10.96209,79.39124,139264,24.0,Asia__Kolkata,0,0,344,2,0,4,0,0,0,0,0,0,0,0,0,0
147822,IN022043500,IN,CITY,Nagapattinam,Tamil Nadu,TN,10.85,79.74,102905,,Asia__Kolkata,16,0,169,0,0,9,0,0,0,0,0,0,0,0,0,0
147553,IN001120100,IN,CITY,Kurnool,Andhra Pradesh,AP,15.583329999999998,78.33333,460184,,Asia__Kolkata,2,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0
55777,IN001050200,IN,CITY,Kākināda,Andhra Pradesh,AP,16.96036,82.23809,384182,1.0,Asia__Kolkata,1,2,33,0,0,7,0,0,0,0,0,0,0,0,0,0
53848,IN001050200,IN,CITY,Rājahmundry,Andhra Pradesh,AP,17.00517,81.77784,341831,14.0,Asia__Kolkata,21,24,269,6,0,0,0,0,0,0,0,0,0,0,0,0
56490,IN020100500,IN,CITY,Kāraikkudi,Tamil Nadu,TN,10.06615,78.76784,106714,82.0,Asia__Kolkata,2,2,83,4,0,27,0,0,0,0,0,0,0,0,0,0
54910,IN023351400,IN,CITY,Lucknow,Uttar Pradesh,UP,26.83928,80.92313,3382000,123.0,Asia__Kolkata,39,102,77,29,0,0,0,0,0,0,0,0,0,0,0,0
147396,IN023351400,IN,CITY,Unnāo,Uttar Pradesh,UP,26.5,80.5,161671,,Asia__Kolkata,0,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0
55618,IN001111200,IN,CITY,Machilīpatnam,Andhra Pradesh,AP,16.18747,81.13888,192827,14.0,Asia__Kolkata,20,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0
147541,IN020081700,IN,CITY,Madurai,Tamil Nadu,TN,9.89,78.03,1561129,,Asia__Kolkata,15,53,241,0,0,14,1,4,0,0,0,0,0,0,0,0
