cityId,stationId,countryCode,type,cityName,regionName,regionCode,lat,lon,population,elevation,timezone,culture_hIndex,culture_cIndex,culture_rIndex,culture_aIndex,culture_iIndex,culture_nIndex,formations_mIndex,formations_rIndex,beach_Index,image_links
5000,ASN00040854,AU,CITY,Logan City,Queensland,QLD,-27.63917,153.10943999999998,282673,,Australia__Brisbane,76,92,269,182,18,55,39,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/5000.jpg
4383,ASN00061055,AU,CITY,Newcastle,New South Wales,NSW,-32.92953,151.7801,308308,9.0,Australia__Sydney,56,120,141,164,18,46,6,0,24,https://travelapiimages.s3.eu-central-1.amazonaws.com/4383.jpg
132856,ASN00014015,AU,CITY,Palmerston,Northern Territory,NT,-12.4962,130.97797,136828,,Australia__Darwin,34,88,42,80,0,21,6,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/132856.jpg
4835,ASN00009225,AU,CITY,Perth,Western Australia,WA,-31.952240000000003,115.8614,2039200,2.0,Australia__Perth,279,1075,551,1972,51,567,121,0,51,https://travelapiimages.s3.eu-central-1.amazonaws.com/4835.jpg
132927,ASN00009256,AU,CITY,Rockingham,Western Australia,WA,-32.28239,115.73238,108022,,Australia__Perth,23,50,20,50,0,69,22,0,10,https://travelapiimages.s3.eu-central-1.amazonaws.com/132927.jpg
4935,ASN00066062,AU,CITY,Sydney,New South Wales,NSW,-33.86785,151.20731999999998,4840600,58.0,Australia__Sydney,665,1143,982,2601,378,763,72,0,149,https://travelapiimages.s3.eu-central-1.amazonaws.com/4935.jpg
133094,ASN00041359,AU,CITY,Toowoomba,Queensland,QLD,-27.47958,151.47705,135631,,Australia__Brisbane,0,6,6,6,0,0,14,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/133094.jpg
4226,ASN00032040,AU,CITY,Townsville,Queensland,QLD,-19.266389999999998,146.80569,196219,6.0,Australia__Brisbane,15,99,81,92,6,67,32,0,9,https://travelapiimages.s3.eu-central-1.amazonaws.com/4226.jpg
5276,ASN00068228,AU,CITY,Wollongong,New South Wales,NSW,-34.424,150.89345,292190,5.0,Australia__Sydney,76,68,80,114,28,75,33,0,5,https://travelapiimages.s3.eu-central-1.amazonaws.com/5276.jpg
6504,AJ000037735,AZ,CITY,Ganja,Ganja,GA,40.68278,46.36056,313300,,Asia__Baku,39,53,76,13,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/6504.jpg
6136,AJ000037985,AZ,CITY,Lankaran,Lankaran District,LA,38.75428,48.85062,240300,76.0,Asia__Baku,44,2,14,0,0,0,0,0,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/6136.jpg
133416,BKM00014557,BA,CITY,Bijeljina,Republika Srpska,SRP,44.76583,19.15083,114663,,Europe__Sarajevo,104,6,99,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/133416.jpg
6680,BKM00014557,BA,CITY,Tuzla,Federation of Bosnia and Herzegovina,BIH,44.53842,18.667089999999998,142486,245.0,Europe__Sarajevo,108,41,117,10,0,23,55,0,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/6680.jpg
6389,BKM00014648,BA,CITY,Mostar,Federation of Bosnia and Herzegovina,BIH,43.34333,17.80806,104518,60.0,Europe__Sarajevo,77,88,191,54,0,40,53,0,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/6389.jpg
6264,BKM00014654,BA,CITY,Sarajevo,Federation of Bosnia and Herzegovina,BIH,43.84864,18.35644,696731,518.0,Europe__Sarajevo,389,282,520,271,18,83,169,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/6264.jpg
6694,BKM00014652,BA,CITY,Zenica,Federation of Bosnia and Herzegovina,BIH,44.20169,17.90397,164423,330.0,Europe__Sarajevo,80,18,106,2,0,23,39,0,3,https://travelapiimages.s3.eu-central-1.amazonaws.com/6694.jpg
133464,BGM00041950,BD,CITY,Barisal,Barisal District,06,22.8,90.5,230000,,Asia__Dhaka,4,7,178,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/133464.jpg
6599,BGM00041950,BD,CITY,Barisāl,Barisal District,06,22.70497,90.37013,230000,4.0,Asia__Dhaka,8,7,149,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/6599.jpg
133512,BGM00041883,BD,CITY,Bogra,Rajshahi District,54,24.78333,89.35,400983,,Asia__Dhaka,16,12,163,2,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/133512.jpg
133504,BGM00041883,BD,CITY,Jamalpur,Mymensingh District,34,25.0,89.83333,167900,,Asia__Dhaka,2,0,36,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/133504.jpg
6752,BGM00041883,BD,CITY,Pār Naogaon,Rajshahi District,54,24.80418,88.94875,192464,,Asia__Dhaka,0,2,66,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/6752.jpg
6827,BGM00041883,BD,CITY,Shibganj,Rajshahi District,54,25.00146,89.32266,378701,,Asia__Dhaka,23,12,132,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/6827.jpg
133523,BGM00041978,BD,CITY,Chittagong,Chittagong Division,B,22.4875,91.96333,3920222,,Asia__Dhaka,80,80,968,17,0,17,6,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/133523.jpg
133491,BGM00041992,BD,CITY,Cox's Bazar,Chittagong Division,B,21.58389,92.01528,253788,,Asia__Dhaka,4,10,80,0,0,18,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/133491.jpg
6903,BGM00041992,BD,CITY,Cox’s Bāzār,Chittagong Division,B,21.439729999999997,92.00955,253788,3.0,Asia__Dhaka,2,7,71,0,0,18,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/6903.jpg
133468,BGM00041923,BD,CITY,Dhaka,Dhaka District,13,23.81093,90.36542,10356500,,Asia__Dhaka,376,321,843,66,0,24,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/133468.jpg
133494,BGM00041923,BD,CITY,Narayanganj,Dhaka District,13,23.75,90.58333,223622,,Asia__Dhaka,94,94,847,38,0,4,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/133494.jpg
6790,BGM00041923,BD,CITY,Narsingdi,Dhaka District,13,23.92298,90.71768,281080,,Asia__Dhaka,4,4,158,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/6790.jpg
6776,BGM00041923,BD,CITY,Nārāyanganj,Dhaka District,13,23.61352,90.50298000000001,223622,3.0,Asia__Dhaka,227,144,887,40,0,4,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/6776.jpg
6095,BGM00041923,BD,CITY,Sonārgaon,Dhaka District,13,23.65,90.61667,130000,,Asia__Dhaka,39,30,418,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/6095.jpg
6606,BGM00041923,BD,CITY,Tungi,Dhaka District,13,23.89154,90.40231999999999,337579,,Asia__Dhaka,184,240,816,40,0,14,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/6606.jpg
133517,BGM00041936,BD,CITY,Jessore,Khulna District,27,23.08333,89.16667,243987,,Asia__Dhaka,4,10,104,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/133517.jpg
133463,BGM00041907,BD,CITY,Kushtia,Khulna District,27,23.83333,88.91667,135724,,Asia__Dhaka,2,2,8,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/133463.jpg
133501,BGM00041907,BD,CITY,Natore,Rajshahi District,54,24.35,89.08333,369138,,Asia__Dhaka,8,0,79,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/133501.jpg
133500,BGM00041907,BD,CITY,Pabna,Rajshahi District,54,24.00633,89.33533,186781,,Asia__Dhaka,6,2,63,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/133500.jpg
6282,BGM00041907,BD,CITY,Puthia,Rajshahi District,54,24.365370000000002,88.83431,159406,,Asia__Dhaka,8,0,88,0,0,2,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/6282.jpg
6836,BGM00041907,BD,CITY,Pābna,Rajshahi District,54,24.006439999999998,89.2372,186781,16.0,Asia__Dhaka,16,14,81,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/6836.jpg
133505,BGM00041859,BD,CITY,Rangpur,Rangpur District,55,25.73333,89.25,343122,,Asia__Dhaka,10,14,157,4,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/133505.jpg
6190,BGM00041859,BD,CITY,Saidpur,Rajshahi District,54,25.77769,88.89169,199422,,Asia__Dhaka,10,2,37,0,0,6,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/6190.jpg
133472,BGM00041891,BD,CITY,Sylhet,Sylhet District,60,24.91667,91.76666999999999,479837,,Asia__Dhaka,5,15,173,4,0,3,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/133472.jpg
56943,BGM00041936,IN,CITY,Bangaon,West Bengal,WB,23.04553,88.83084000000001,111693,7.0,Asia__Kolkata,0,2,16,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/56943.jpg
57561,IN019120700,IN,CITY,Abohar,Punjab,PB,30.14453,74.19552,130603,180.0,Asia__Kolkata,2,0,22,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/57561.jpg
55847,IN019120700,IN,CITY,Gangānagar,Rajasthan,RJ,29.920090000000002,73.87496,231838,178.0,Asia__Kolkata,0,2,0,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/55847.jpg
57248,IN012030700,IN,CITY,Achalpur,Maharashtra,MH,21.25665,77.51006,111278,369.0,Asia__Kolkata,0,0,0,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/57248.jpg
57353,IN012030700,IN,CITY,Amrāvati,Maharashtra,MH,20.933329999999998,77.75,603837,343.0,Asia__Kolkata,19,85,606,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/57353.jpg
147735,IN019010300,IN,CITY,Ajmer,Rajasthan,RJ,26.25,74.66667,517911,,Asia__Kolkata,0,7,43,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147735.jpg
57667,IN019010300,IN,CITY,Beāwar,Rajasthan,RJ,26.10119,74.32028000000001,130777,439.0,Asia__Kolkata,0,0,0,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/57667.jpg
55114,IN019010300,IN,CITY,Kishangarh,Rajasthan,RJ,26.590059999999998,74.85396999999999,131749,433.0,Asia__Kolkata,2,0,0,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/55114.jpg
57500,IN020040900,IN,CITY,Alandur,Tamil Nadu,TN,13.0025,80.20611,153775,12.0,Asia__Kolkata,133,331,838,22,4,29,6,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/57500.jpg
57200,IN020040900,IN,CITY,Ambattūr,Tamil Nadu,TN,13.098180000000001,80.16152,341049,17.0,Asia__Kolkata,129,305,796,22,4,20,4,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/57200.jpg
54935,IN020040900,IN,CITY,Chennai,Tamil Nadu,TN,13.08784,80.27847,10265000,6.0,Asia__Kolkata,146,363,790,25,4,41,8,0,15,https://travelapiimages.s3.eu-central-1.amazonaws.com/54935.jpg
147784,IN020040900,IN,CITY,Kancheepuram,Tamil Nadu,TN,12.67,79.99,164384,,Asia__Kolkata,0,0,44,0,0,5,2,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147784.jpg
55307,IN020040900,IN,CITY,Pallāvaram,Tamil Nadu,TN,12.96796,80.15025,157145,16.0,Asia__Kolkata,125,320,857,22,0,31,6,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/55307.jpg
54000,IN020040900,IN,CITY,Tambaram,Tamil Nadu,TN,12.9246,80.12706999999999,174787,32.0,Asia__Kolkata,64,187,859,6,0,29,6,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/54000.jpg
54708,IN020040900,IN,CITY,Tiruvottiyūr,Tamil Nadu,TN,13.15823,80.30181,248059,0.0,Asia__Kolkata,101,272,704,22,4,13,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/54708.jpg
57187,IN020040900,IN,CITY,Āvadi,Tamil Nadu,TN,13.1147,80.10981,250044,17.0,Asia__Kolkata,87,256,772,17,0,11,4,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/57187.jpg
147737,IN006012800,IN,CITY,Ambāla,Haryana,HR,30.328540000000004,76.9422,146787,,Asia__Kolkata,2,2,2,6,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147737.jpg
147551,IN006012800,IN,CITY,Kurukshetra,Haryana,HR,30.0,76.75,964655,,Asia__Kolkata,9,15,19,60,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147551.jpg
54593,IN006012800,IN,CITY,Thānesar,Haryana,HR,29.973229999999997,76.83214,138279,232.0,Asia__Kolkata,9,15,13,54,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/54593.jpg
147726,INM00042071,IN,CITY,Amritsar,Punjab,PB,31.67,74.84,1132383,,Asia__Kolkata,56,20,220,6,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147726.jpg
57522,INM00042071,IN,CITY,Batāla,Punjab,PB,31.809209999999997,75.20294,145468,249.0,Asia__Kolkata,12,0,4,4,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/57522.jpg
147731,IN001020700,IN,CITY,Anantapur,Andhra Pradesh,AP,14.55,77.41667,267161,,Asia__Kolkata,0,0,4,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147731.jpg
56545,IN001020700,IN,CITY,Dharmavaram,Andhra Pradesh,AP,14.41435,77.72035,121874,345.0,Asia__Kolkata,0,0,2,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/56545.jpg
147901,IN012041000,IN,CITY,Aurangabad,Maharashtra,MH,19.88467,75.33986,1371330,,Asia__Kolkata,42,24,165,15,0,13,4,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147901.jpg
147715,IN023060800,IN,CITY,Bahraich,Uttar Pradesh,UP,27.800209999999996,81.51855,182218,,Asia__Kolkata,4,0,2,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147715.jpg
57373,IN023060800,IN,CITY,Bahraigh,Uttar Pradesh,UP,27.57429,81.59474,182218,126.0,Asia__Kolkata,0,0,2,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/57373.jpg
56887,IN022023000,IN,CITY,Bahādurgarh,Haryana,HR,28.692870000000003,76.93555,153613,262.0,Asia__Kolkata,32,14,120,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/56887.jpg
147609,IN022023000,IN,CITY,Gurgaon,Haryana,HR,28.438909999999996,77.00591999999999,876824,,Asia__Kolkata,409,157,413,130,6,10,4,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147609.jpg
991384,IN022023000,IN,CITY,Najafgarh,Delhi,DL,28.60922,76.97981999999999,1365000,,Asia__Kolkata,974,408,874,290,12,24,6,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/991384.jpg
55673,IN022023000,IN,CITY,Nāngloi Jāt,Delhi,DL,28.679570000000002,77.06799000000001,205596,210.0,Asia__Kolkata,378,185,414,82,0,0,2,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/55673.jpg
991525,IN022023000,IN,CITY,Rohini,Delhi,DL,28.74322,77.06778,860000,,Asia__Kolkata,759,273,671,188,0,2,2,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/991525.jpg
147711,IN023101700,IN,CITY,Bareilly,Uttar Pradesh,UP,28.41667,79.38333,1000000,,Asia__Kolkata,4,0,11,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147711.jpg
147670,IN023101700,IN,CITY,Budaun,Uttar Pradesh,UP,28.116670000000003,78.98333000000001,161555,,Asia__Kolkata,0,0,3,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147670.jpg
55481,IN023101700,IN,CITY,Pīlibhīt,Uttar Pradesh,UP,28.631240000000002,79.80436,131008,172.0,Asia__Kolkata,0,0,3,0,0,4,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/55481.jpg
57700,IN009010100,IN,CITY,Bengaluru,Karnataka,KA,12.97194,77.59369000000001,10535000,920.0,Asia__Kolkata,206,505,833,27,0,22,23,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/57700.jpg
54416,IN009010100,IN,CITY,Yelahanka,Karnataka,KA,13.10073,77.59631999999999,116447,915.0,Asia__Kolkata,166,374,824,23,0,5,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/54416.jpg
57276,IN005050100,IN,CITY,Bhavnagar,Gujarat,GJ,21.76287,72.15331,554978,24.0,Asia__Kolkata,13,2,19,10,0,4,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/57276.jpg
147694,IN005050100,IN,CITY,Bhāvnagar,Gujarat,GJ,21.66667,71.83333,554978,,Asia__Kolkata,19,2,98,6,0,6,4,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147694.jpg
56729,IN007101600,IN,CITY,Bilaspur,Himachal Pradesh,HP,31.330270000000002,76.75663,381956,,Asia__Kolkata,0,0,8,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/56729.jpg
147695,IN007101600,IN,CITY,Bilāspur,Himachal Pradesh,HP,31.33333,76.75,381956,,Asia__Kolkata,0,0,8,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147695.jpg
147422,IN007101600,IN,CITY,Shimla,Himachal Pradesh,HP,31.16667,77.58333,269578,,Asia__Kolkata,0,0,6,0,0,0,2,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147422.jpg
55990,IN017060500,IN,CITY,Brahmapur,Odisha,OR,19.311510000000002,84.7929,324726,26.0,Asia__Kolkata,6,14,28,0,0,2,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/55990.jpg
56084,IN019070100,IN,CITY,Bīkaner,Rajasthan,RJ,28.01762,73.31495,576015,242.0,Asia__Kolkata,28,15,36,0,0,4,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/56084.jpg
147683,IN019070100,IN,CITY,Bīkāner,Rajasthan,RJ,28.16667,73.16667,576015,,Asia__Kolkata,26,15,30,0,0,4,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147683.jpg
55799,IN019191200,IN,CITY,Būndi,Rajasthan,RJ,25.43855,75.63735,103286,268.0,Asia__Kolkata,8,2,4,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/55799.jpg
147552,IN019191200,IN,CITY,Kota,Rajasthan,RJ,25.17512,75.84411999999999,1001694,,Asia__Kolkata,20,7,24,6,0,3,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147552.jpg
56708,IN006011400,IN,CITY,Chandigarh,Chandigarh,CH,30.736290000000004,76.7884,1055450,,Asia__Kolkata,41,90,140,28,0,23,3,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/56708.jpg
57402,IN006011400,IN,CITY,Mohali,Punjab,PB,30.67995,76.72211,146213,316.0,Asia__Kolkata,18,61,70,20,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/57402.jpg
147879,IN006011400,IN,CITY,Panchkula,Haryana,HR,30.72883,76.94716,200000,,Asia__Kolkata,13,45,38,16,0,5,3,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147879.jpg
54671,IN006011400,IN,CITY,Ropar,Punjab,PB,30.96896,76.52695,684627,,Asia__Kolkata,7,8,25,2,0,6,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/54671.jpg
147458,IN006011400,IN,CITY,Rupnagar,Punjab,PB,31.04,76.52,684627,,Asia__Kolkata,5,6,27,0,0,6,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147458.jpg
147961,IN012090600,IN,CITY,Chandrapur,Maharashtra,MH,20.117929999999998,79.44377,328351,,Asia__Kolkata,2,4,0,0,0,4,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147961.jpg
56050,IN012090600,IN,CITY,Chānda,Maharashtra,MH,19.95076,79.29523,328351,188.0,Asia__Kolkata,30,16,26,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/56050.jpg
147659,IN009070100,IN,CITY,Chitradurga,Karnataka,KA,14.2,76.5,138587,,Asia__Kolkata,28,2,20,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147659.jpg
55949,IN019100500,IN,CITY,Chūru,Rajasthan,RJ,28.30415,74.96718,103533,292.0,Asia__Kolkata,2,2,2,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/55949.jpg
55947,IN019100500,IN,CITY,Jhunjhunūn,Rajasthan,RJ,28.125590000000003,75.39797,113193,323.0,Asia__Kolkata,2,0,0,4,0,2,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/55947.jpg
147665,IN020031700,IN,CITY,Coimbatore,Tamil Nadu,TN,10.8,77.09,959823,,Asia__Kolkata,10,53,265,12,0,4,2,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147665.jpg
54081,IN020031700,IN,CITY,Tiruppur,Tamil Nadu,TN,11.11541,77.35455999999999,397521,294.0,Asia__Kolkata,0,18,26,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/54081.jpg
147785,IN020020300,IN,CITY,Cuddalore,Tamil Nadu,TN,11.52,79.51,173676,,Asia__Kolkata,0,14,40,0,0,4,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147785.jpg
55413,IN020020300,IN,CITY,Puducherry,Puducherry,PY,11.933810000000001,79.82979,227411,3.0,Asia__Kolkata,84,67,294,0,0,64,0,0,9,https://travelapiimages.s3.eu-central-1.amazonaws.com/55413.jpg
147651,IN023310500,IN,CITY,Datia,Madhya Pradesh,MP,25.75,78.5,786754,,Asia__Kolkata,2,4,9,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147651.jpg
147574,IN023310500,IN,CITY,Jhānsi,Uttar Pradesh,UP,25.5,78.5,507000,,Asia__Kolkata,37,12,54,22,0,2,2,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147574.jpg
56699,IN023160900,IN,CITY,Dehra Dūn,Uttarakhand,UT,30.32443,78.03392,522081,,Asia__Kolkata,18,32,167,4,0,25,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/56699.jpg
147998,IN023160900,IN,CITY,Dehradun,Uttarakhand,UT,30.33,78.06,578420,,Asia__Kolkata,18,32,165,4,0,29,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147998.jpg
56562,IN023160900,IN,CITY,Haridwar,Uttarakhand,UT,29.947909999999997,78.16025,186079,314.0,Asia__Kolkata,4,0,18,0,0,2,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/56562.jpg
56361,IN022021900,IN,CITY,Delhi,Delhi,DL,28.65195,77.23149000000001,26495000,200.0,Asia__Kolkata,964,414,876,290,12,24,6,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/56361.jpg
57701,IN022021900,IN,CITY,Deoli,Delhi,DL,28.502540000000003,77.23116999999999,120000,,Asia__Kolkata,787,306,700,219,12,18,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/57701.jpg
56339,IN022021900,IN,CITY,Faridabad,Haryana,HR,28.411240000000003,77.31316,1404653,198.0,Asia__Kolkata,959,408,873,314,12,26,6,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/56339.jpg
56588,IN022021900,IN,CITY,Ghāziābād,Uttar Pradesh,UP,28.66535,77.43915,2381452,214.0,Asia__Kolkata,941,400,886,266,12,20,2,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/56588.jpg
57117,IN022021900,IN,CITY,Greater Noida,Uttar Pradesh,UP,28.49615,77.53601,293908,200.0,Asia__Kolkata,0,4,10,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/57117.jpg
55962,IN022021900,IN,CITY,Karol Bāgh,Delhi,DL,28.651359999999997,77.19072,505241,231.0,Asia__Kolkata,959,376,869,260,12,16,2,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/55962.jpg
54843,IN022021900,IN,CITY,Loni,Uttar Pradesh,UP,28.75143,77.29023000000001,164810,283.0,Asia__Kolkata,343,187,412,82,0,2,2,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/54843.jpg
991401,IN022021900,IN,CITY,Narela,Delhi,DL,28.85267,77.09288000000001,800000,210.0,Asia__Kolkata,197,63,274,78,0,0,2,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/991401.jpg
